Release date,Estimated owners,Peak CCU,Metacritic score,User score,Positive,Negative,Genres
"Aug 9, 2019",0 - 20000,1,0,0,163,7,"Action,Adventure,Indie"
"Nov 11, 2014",500000 - 1000000,74,0,0,10737,1098,"Action,RPG,Strategy"
"Feb 10, 2022",0 - 0,0,0,0,0,0,
"Jul 13, 2021",0 - 20000,0,0,0,0,0,"Indie,Simulation"
"Feb 2, 2017",50000 - 100000,0,0,0,307,29,Adventure
"Oct 15, 2021",0 - 20000,0,0,0,1,0,"Casual,Indie,Simulation"
"Jun 11, 2021",0 - 20000,1,0,0,19,5,"Adventure,Casual,Indie"
"May 31, 2019",500000 - 1000000,23,0,0,6753,454,"Action,Adventure,Casual,Racing"
"Dec 3, 2015",20000 - 50000,0,0,0,33,16,"Action,Adventure,Casual,Indie,RPG"
"Nov 5, 2020",0 - 20000,0,0,0,4,0,"Action,Indie"
"May 29, 2022",0 - 0,0,0,0,0,0,"Action,Casual,Free to Play"
"Nov 12, 2018",0 - 20000,1,0,0,0,0,"Casual,Indie"
"Dec 11, 2019",0 - 20000,0,0,0,10,1,"Adventure,Casual,Indie"
"Sep 24, 2020",0 - 20000,0,0,0,0,5,"Action,Casual,Indie,Simulation"
"Dec 17, 2021",0 - 0,0,0,0,0,0,Strategy
"May 24, 2019",0 - 20000,0,0,0,5,0,"Action,Adventure,Casual,Indie,RPG"
"Oct 23, 2018",0 - 20000,0,0,0,19,7,"Casual,Simulation,Sports"
"Sep 15, 2021",0 - 20000,0,0,0,11,0,"Action,Adventure,Indie"
"Sep 13, 2010",0 - 20000,0,0,0,6,0,
"Aug 9, 2017",20000 - 50000,3,0,0,416,65,"Indie,Simulation"
"Oct 18, 2017",0 - 20000,0,0,0,16,3,"Casual,Indie"
"Jan 3, 2014",200000 - 500000,0,0,0,429,380,"Action,Adventure"
"Sep 15, 2021",0 - 0,0,0,0,0,0,"Casual,Free to Play,Indie,RPG,Strategy"
"May 20, 2022",0 - 20000,0,0,0,9,1,Indie
"Sep 23, 2021",0 - 20000,0,0,0,0,0,RPG
"Oct 13, 2015",0 - 20000,1,0,0,80,13,"Adventure,Casual,Simulation,Strategy"
"Sep 30, 2021",0 - 20000,0,0,0,15,0,"Action,Adventure,Casual,Indie,Strategy"
"Jul 3, 2019",0 - 20000,11,0,0,129,7,Utilities
"Jan 21, 2022",0 - 0,0,0,0,0,0,"Action,Adventure,Indie"
"Oct 8, 2021",50000 - 100000,0,0,0,0,2,"Action,Adventure,Casual,Indie,Strategy"
"Dec 23, 2019",0 - 20000,0,0,0,0,4,"Action,Casual,Indie,Racing,Sports"
"Feb 4, 2019",0 - 20000,0,0,0,25,16,"Adventure,Casual"
"Apr 16, 2022",0 - 20000,0,0,0,10,1,"Casual,Indie"
"May 5, 2014",0 - 20000,0,0,0,37,9,"Action,Adventure"
"Jul 14, 2017",0 - 20000,0,0,0,0,0,"Action,Casual,Indie"
"Jun 19, 2019",0 - 20000,0,0,0,48,40,"Action,Adventure,Indie,RPG,Early Access"
"Aug 20, 2021",0 - 20000,0,0,0,0,0,"Action,Adventure,Casual,Indie"
"Jun 2, 2022",0 - 20000,8,0,0,81,8,"Casual,Indie,RPG"
"Apr 29, 2022",0 - 0,0,0,0,0,0,"Action,Free to Play,Indie,Early Access"
"Nov 20, 2015",0 - 20000,0,0,0,30,12,"Casual,Indie,Simulation"
"Mar 3, 2022",0 - 20000,0,0,0,10,0,"Indie,RPG"
"Dec 27, 2017",0 - 20000,0,0,0,49,75,"Casual,Indie"
"May 16, 2014",20000 - 50000,8,0,0,438,90,"Adventure,Casual,Indie"
"Nov 30, 2021",20000 - 50000,0,0,0,4,0,"Casual,Indie"
"Oct 19, 2021",0 - 20000,0,0,0,6,0,Indie
"Sep 8, 2020",0 - 20000,0,0,0,2,0,"Indie,RPG,Strategy"
"Jan 5, 2021",0 - 20000,0,0,0,6,1,"Action,Indie,Racing,Simulation,Sports,Strategy"
"Jul 4, 2022",0 - 20000,0,0,0,0,0,Simulation
"Oct 20, 2017",100000 - 200000,2,0,0,1341,249,"Action,Indie"
"Feb 7, 2018",50000 - 100000,1,0,0,309,161,"Adventure,Indie,RPG"
"Apr 6, 2020",0 - 20000,0,0,0,39,15,"Casual,Indie,Simulation,Early Access"
"May 3, 2022",0 - 20000,0,0,0,4,0,"Action,Indie,RPG"
"May 20, 2021",20000 - 50000,0,0,0,14,6,"Adventure,Indie"
"Sep 27, 2019",0 - 20000,1,0,0,0,0,"Casual,Indie"
"Jun 20, 2022",20000 - 50000,0,0,0,1,0,"Casual,Indie"
"Jun 29, 2018",500000 - 1000000,298,0,0,12221,940,Action
"Mar 29, 2022",0 - 20000,0,0,0,8,29,"Action,Adventure,RPG"
"Oct 26, 2019",0 - 20000,0,0,0,0,0,"Adventure,Casual,RPG"
"Oct 23, 2017",0 - 20000,0,0,0,8,12,"Action,Adventure,Free to Play,Indie"
"Jan 18, 2018",0 - 20000,0,0,0,0,3,"Adventure,Indie,RPG"
"Sep 22, 2016",200000 - 500000,12,0,0,3459,99,"Adventure,Indie"
"Mar 9, 2020",20000 - 50000,0,0,0,12,6,"Casual,Free to Play"
"Sep 15, 2021",0 - 0,0,0,0,0,0,"Action,Casual,Free to Play,Strategy"
"Oct 25, 2021",0 - 20000,0,0,0,4,1,"Casual,Indie,Simulation,Strategy"
"Jun 9, 2020",50000 - 100000,0,0,0,183,30,"Action,Casual,Free to Play,Indie"
"Oct 9, 2020",0 - 20000,0,0,0,20,16,"Action,Free to Play,Indie,Early Access"
"Oct 30, 2020",0 - 20000,1,0,0,57,2,Adventure
"Jan 27, 2015",0 - 20000,0,0,0,63,29,"Action,Adventure,Indie"
"Aug 27, 2020",0 - 20000,0,0,0,9,0,"Action,Indie"
"Sep 23, 2020",0 - 20000,0,0,0,9,4,"Indie,Strategy"
"Jan 27, 2022",200000 - 500000,114,0,0,2737,523,"Action,Adventure,Indie,Massively Multiplayer,RPG,Early Access"
"Dec 20, 2016",0 - 20000,0,0,0,87,25,"Sexual Content,Casual,Free to Play,Indie"
"Nov 14, 2020",0 - 20000,0,0,0,17,1,"Casual,Indie"
"Jan 24, 2018",0 - 20000,0,0,0,4,2,"Action,Indie,Simulation"
"May 10, 2018",0 - 20000,0,0,0,44,6,"Action,Indie"
"Mar 1, 2022",0 - 20000,0,0,0,3,0,"Action,Adventure,Indie"
"Feb 22, 2019",0 - 20000,0,0,0,3,1,"Action,Indie,Simulation,Sports,Early Access"
"Mar 15, 2018",0 - 20000,0,0,0,1,0,"Adventure,Casual,Indie"
"Mar 15, 2018",200000 - 500000,85,0,0,5203,353,"Indie,Simulation,Sports"
"May 29, 2015",200000 - 500000,1,0,0,354,175,Indie
"Dec 18, 2015",0 - 20000,0,0,0,5,2,"Indie,RPG"
"Aug 12, 2020",20000 - 50000,18,73,0,665,203,"Indie,RPG,Strategy"
"Jul 20, 2021",0 - 20000,0,0,0,0,0,"Indie,RPG,Simulation,Strategy"
"Aug 11, 2017",0 - 20000,0,0,0,16,2,"Action,Indie"
"Dec 15, 2021",0 - 20000,0,0,0,0,0,"Action,Casual,Indie"
"Jan 21, 2020",0 - 20000,0,0,0,1,0,Action
"Aug 7, 2018",0 - 20000,0,0,0,0,0,Action
"Sep 25, 2020",0 - 20000,0,0,0,14,1,"Adventure,Free to Play,Indie,RPG"
"Apr 5, 2020",0 - 20000,0,0,0,4,1,"Action,Indie,RPG"
"Jan 11, 2022",0 - 20000,0,0,0,16,1,"Adventure,Casual,Indie"
"Dec 23, 2020",0 - 20000,0,0,0,2,3,"Adventure,Simulation"
"Apr 8, 2019",0 - 20000,0,0,0,27,4,Adventure
"Feb 14, 2018",0 - 20000,0,0,0,47,17,"Casual,Indie"
"Sep 22, 2010",200000 - 500000,2,63,0,611,286,Action
"Feb 1, 2018",20000 - 50000,0,0,0,27,11,"Casual,Free to Play,Early Access"
"Jul 29, 2021",0 - 20000,0,0,0,55,12,"Action,Casual,Indie"
"Nov 18, 2016",20000 - 50000,0,0,0,32,12,"Action,Casual,Indie"
"Oct 8, 2019",0 - 20000,0,0,0,13,4,"Action,Indie"
"Dec 5, 2016",20000 - 50000,0,0,0,43,6,"Action,Adventure,Indie,Early Access"
"Sep 20, 2016",100000 - 200000,1,57,0,393,169,"Adventure,Indie,RPG"
"Apr 27, 2021",0 - 0,0,0,0,0,0,
"May 19, 2017",50000 - 100000,2,0,0,636,81,"Action,Adventure,Indie"
"Sep 16, 2019",0 - 20000,0,0,0,78,10,"Adventure,Indie,RPG"
"Jun 15, 2020",0 - 20000,0,0,0,0,1,"Action,Casual"
"Apr 20, 2010",50000 - 100000,3,59,0,156,53,Action
"Mar 20, 2017",500000 - 1000000,190,0,0,4504,494,Indie
"Aug 20, 2010",100000 - 200000,3,0,0,144,61,Strategy
"May 24, 2016",2000000 - 5000000,792,86,0,38579,11004,"Action,Strategy"
"Jul 16, 2020",50000 - 100000,6,0,0,813,108,"Action,Adventure,Indie"
"Nov 19, 2021",0 - 0,0,0,0,0,0,"Adventure,Casual,Free to Play,Indie"
"Mar 10, 2014",20000 - 50000,0,0,0,0,4,"Action,Adventure,Casual,Indie,Simulation,Strategy"
"May 13, 2014",1000000 - 2000000,711,71,0,9026,1682,Action
"Jun 2, 2017",50000 - 100000,5,0,0,392,67,Adventure
"Dec 18, 2020",0 - 20000,0,0,0,0,0,"Action,Adventure,Casual,Indie,RPG,Simulation"
"Oct 31, 2021",0 - 20000,0,0,0,0,0,Indie
"May 14, 2009",2000000 - 5000000,310,72,0,60436,3201,Action
"Feb 17, 2017",100000 - 200000,0,0,0,13,26,"Indie,Racing"
"Feb 14, 2022",20000 - 50000,0,0,0,1,0,"Adventure,Indie,RPG"
"Apr 19, 2021",0 - 0,0,0,0,0,0,"Free to Play,Simulation,Strategy,Early Access"
"May 20, 2022",0 - 20000,0,0,0,16,0,"Casual,Indie,Racing"
"Jan 29, 2021",0 - 20000,0,0,0,0,0,Action
"Jan 17, 2019",0 - 20000,0,0,0,2,3,"Indie,RPG"
"May 7, 2020",0 - 20000,15,0,0,112,124,Video Production
"Jan 27, 2011",2000000 - 5000000,2594,86,0,23547,3756,Simulation
"Jan 26, 2017",0 - 20000,6,0,0,46,25,"Action,Indie"
"Aug 3, 2020",0 - 20000,2,0,0,39,1,Action
"Aug 7, 2020",0 - 20000,0,0,0,0,1,"Adventure,Indie,Simulation"
"Jul 10, 2019",20000 - 50000,0,0,0,10,4,"Action,Adventure,Casual,Indie"
"Aug 18, 2021",0 - 20000,0,0,0,3,1,"Casual,Indie"
"Nov 27, 2020",0 - 20000,0,0,0,3,0,"Action,Casual,Indie"
"Dec 3, 2020",100000 - 200000,4,0,0,432,77,"Action,Free to Play,Indie,Racing,Sports"
"May 25, 2022",0 - 20000,0,0,0,1,2,"Casual,Indie,Strategy"
"Jul 9, 2021",0 - 20000,0,0,0,4,0,"Action,Indie"
"Jun 6, 2019",0 - 20000,0,0,0,26,9,"Indie,RPG,Simulation,Strategy,Early Access"
"Dec 4, 2017",0 - 20000,0,0,0,16,6,Adventure
"Mar 1, 2022",0 - 20000,1,0,0,8,3,"Animation & Modeling,Design & Illustration,Photo Editing,Game Development"
"May 11, 2021",0 - 20000,0,0,0,6,5,Action
"Aug 29, 2019",0 - 20000,0,0,0,28,15,"Action,Indie,Massively Multiplayer"
"Sep 26, 2017",20000 - 50000,0,0,0,39,24,"Free to Play,Indie,RPG"
"Jul 6, 2015",0 - 20000,0,0,0,128,36,"Adventure,Indie"
"Aug 14, 2020",0 - 20000,0,0,0,3,0,"Action,Adventure,Indie,RPG"
"Sep 3, 2018",0 - 20000,0,0,0,20,4,"Action,Casual,Indie,Racing"
"Apr 6, 2020",0 - 20000,0,0,0,17,1,Indie
"Jun 19, 2017",0 - 20000,0,0,0,17,1,"Adventure,Indie"
"Mar 2, 2018",0 - 20000,0,0,0,17,9,"Violent,Action,Adventure"
"Oct 6, 2020",0 - 20000,0,0,0,1,0,"Action,Adventure,Casual,Indie"
"Nov 4, 2021",0 - 20000,6,0,0,239,31,"Adventure,Indie"
"May 29, 2019",0 - 20000,0,0,0,9,0,"Casual,Indie,RPG"
"Sep 18, 2021",0 - 0,0,0,0,0,0,
"Feb 24, 2016",200000 - 500000,71,74,0,3456,460,RPG
"Dec 9, 2015",500000 - 1000000,7,0,0,190,101,Simulation
"Jun 21, 2022",0 - 20000,0,0,0,0,0,"Action,Adventure,Casual,Free to Play,RPG,Strategy"
"Apr 24, 2018",0 - 20000,0,0,0,7,0,"Casual,Indie"
"Jan 9, 2020",0 - 20000,0,0,0,3,0,"Action,Casual,Indie,Racing,Sports"
"Apr 11, 2022",0 - 20000,0,0,0,19,6,"Indie,Strategy"
"Jul 17, 2020",0 - 20000,0,0,0,1,0,"Indie,Early Access"
"Nov 17, 2021",0 - 20000,0,0,0,4,1,"Adventure,Indie,RPG"
"Oct 11, 2018",0 - 20000,0,0,0,10,1,"Casual,Indie"
"Jul 29, 2008",20000 - 50000,0,0,0,31,28,Racing
"Nov 5, 2019",0 - 20000,1,0,0,49,9,"Action,Adventure,Casual,Indie"
"Jul 7, 2017",20000 - 50000,0,0,0,77,25,"Design & Illustration,Utilities,Web Publishing,Early Access"
"Sep 26, 2018",20000 - 50000,0,0,0,4,5,"Action,Adventure,Free to Play,Indie,Simulation,Early Access"
"Nov 8, 2018",0 - 20000,0,0,0,49,6,"Adventure,Casual,Indie"
"Jan 28, 2020",0 - 20000,0,0,0,4,1,"Action,Indie"
"Oct 16, 2017",0 - 20000,0,0,0,28,6,"Adventure,Simulation"
"Jun 8, 2015",0 - 20000,0,0,0,2,6,"Action,Adventure,Indie,RPG"
"May 2, 2022",0 - 20000,0,0,0,1,0,Indie
"Jul 29, 2021",0 - 20000,2,0,0,21,0,"Indie,Strategy,Early Access"
"Oct 23, 2020",0 - 20000,1,0,0,0,0,"Casual,Indie"
"Aug 20, 2020",0 - 20000,0,0,0,11,6,"Adventure,Casual,Indie,Strategy"
"Apr 7, 2021",20000 - 50000,0,0,0,14,2,"Action,Adventure,Indie"
"Nov 12, 2019",20000 - 50000,179,88,0,1097,239,"Indie,Simulation,Strategy"
"Sep 28, 2020",0 - 20000,0,0,0,10,5,"Animation & Modeling,Utilities,Game Development"
"May 15, 2017",50000 - 100000,1,0,0,46,16,"Violent,Action,Indie"
"Sep 28, 2018",50000 - 100000,9,0,0,1099,46,"Action,Indie"
"Sep 16, 2021",0 - 20000,3,0,0,19,3,"Racing,Sports"
"Sep 29, 2017",0 - 20000,0,0,0,3,0,"Action,Indie"
"Mar 10, 2020",0 - 20000,0,0,0,50,14,"Indie,Simulation"
"Apr 9, 2020",0 - 20000,0,0,0,4,2,"Action,Adventure,RPG,Simulation,Early Access"
"Jul 20, 2020",20000 - 50000,0,0,0,13,2,Adventure
"Aug 26, 2011",50000 - 100000,18,73,0,268,231,Strategy
"Jun 30, 2021",0 - 20000,0,0,0,27,2,"Action,Adventure,Indie,Early Access"
"Nov 3, 2021",0 - 20000,0,0,0,0,0,"Action,Indie,Simulation,Early Access"
"May 23, 2022",0 - 20000,0,0,0,0,0,"Casual,Indie"
"Oct 5, 2018",0 - 20000,0,0,0,1,1,"Action,Indie"
"Dec 7, 2018",0 - 20000,0,0,0,65,4,"Indie,Simulation"
"Mar 15, 2022",0 - 20000,1,0,0,11,4,"Action,Adventure,Indie,Early Access"
"Dec 20, 2021",0 - 0,0,0,0,0,0,"Action,Free to Play,Indie,RPG,Simulation,Early Access"
"Oct 22, 2019",100000 - 200000,35,0,0,2385,77,"Action,Casual,Indie,Early Access"
"Oct 16, 2020",0 - 20000,0,0,0,25,2,"Action,Adventure,Casual,Indie"
"May 14, 2019",0 - 20000,0,0,0,13,3,"Action,Casual,Indie,Sports,Early Access"
"Mar 24, 2022",0 - 20000,0,0,0,2,1,"Casual,Indie"
"Apr 15, 2022",0 - 20000,2,0,0,0,0,Casual
"Jul 15, 2022",0 - 20000,0,0,0,0,0,"Casual,Indie,Simulation"
"Apr 7, 2016",0 - 20000,0,0,0,48,40,"Action,Casual,Indie"
"Jun 9, 2018",0 - 20000,0,0,0,6,6,"Action,Casual,Indie,Sports"
"Mar 15, 2011",2000000 - 5000000,2,90,0,47619,4237,Strategy
"Apr 14, 2020",0 - 20000,0,0,0,2,0,"Action,Adventure,Indie"
"Oct 27, 2017",0 - 20000,0,0,0,22,7,"Casual,Indie,RPG"
"Dec 9, 2020",0 - 20000,0,0,0,4,18,"Casual,Indie"
"Nov 27, 2020",0 - 20000,0,0,0,5,0,"Casual,Strategy"
"Jul 25, 2022",0 - 0,0,0,0,0,0,"Action,Indie"
"Dec 14, 2018",0 - 20000,0,0,0,2,1,"Action,Casual,Indie"
"Feb 21, 2022",0 - 20000,0,0,0,0,0,"Action,Adventure"
"Jan 15, 2020",0 - 20000,0,0,0,27,6,"Action,Adventure,Indie"
"Mar 9, 2018",0 - 20000,0,0,0,5,3,Utilities
"Jul 29, 2021",0 - 20000,0,0,0,22,1,"Adventure,Indie,RPG,Strategy,Early Access"
"Jan 17, 2020",0 - 20000,0,0,0,106,6,"Adventure,Indie"
"Nov 30, 2018",20000 - 50000,0,0,0,394,1624,"Adventure,Massively Multiplayer,RPG,Simulation,Early Access"
"Jan 8, 2019",0 - 20000,0,0,0,5,12,"Free to Play,Indie,Massively Multiplayer,Racing,Simulation,Sports,Strategy"
"Dec 19, 2016",200000 - 500000,26,0,0,2117,250,"Action,Indie,Simulation"
"Jul 11, 2018",0 - 20000,0,0,0,7,1,"Indie,Simulation"
"Mar 20, 2016",0 - 20000,0,0,0,21,8,"Action,Adventure,Indie"
"Sep 26, 2021",0 - 20000,0,0,0,1,0,"Casual,Indie,Strategy"
"Oct 31, 2019",0 - 20000,0,0,0,2,0,"Action,Adventure,Indie,Early Access"
"Jan 21, 2021",0 - 20000,0,0,0,5,6,Casual
"Feb 13, 2022",0 - 20000,1,0,0,0,0,"Action,Adventure,Indie,RPG"
"Oct 7, 2019",0 - 20000,0,0,0,77,3,"Adventure,Free to Play,Indie"
"Apr 3, 2018",200000 - 500000,0,0,0,343,248,"Action,Free to Play,Early Access"
"Sep 26, 2018",0 - 20000,0,0,0,53,21,"Action,Adventure,RPG"
"Nov 25, 2020",0 - 20000,0,0,0,137,101,"Indie,Simulation,Early Access"
"Jan 8, 2016",20000 - 50000,0,0,0,171,33,"Casual,Indie"
"May 6, 2020",0 - 20000,0,0,0,4,8,"Action,Casual,Indie,Simulation"
"May 1, 2018",0 - 20000,0,0,0,18,5,"Adventure,Indie,Simulation,Strategy"
"Apr 14, 2021",0 - 0,0,0,0,0,0,
"May 17, 2021",200000 - 500000,2811,0,0,11119,1584,"Adventure,Simulation"
"Apr 10, 2020",0 - 20000,1,0,0,48,11,Casual
"Jan 22, 2019",0 - 20000,0,0,0,1,3,"Action,Adventure,Indie,RPG"
"Jun 8, 2018",200000 - 500000,188,0,0,1382,309,"Free to Play,Indie,Sports,Early Access"
"Jan 15, 2021",0 - 20000,0,0,0,22,12,Adventure
"May 10, 2012",200000 - 500000,0,54,0,174,130,Action
"Sep 12, 2014",20000 - 50000,1,0,0,141,167,"Action,Adventure,Indie"
"Sep 27, 2018",0 - 20000,1,0,0,138,48,"RPG,Strategy"
"Sep 8, 2021",100000 - 200000,61,0,0,1202,256,"Action,Adventure,Indie,RPG,Simulation,Early Access"
"May 1, 2020",0 - 20000,0,0,0,1,0,"Action,Casual,Indie"
"Dec 15, 2016",0 - 20000,5,0,0,155,5,"Casual,Indie"
"Feb 4, 2021",0 - 20000,0,0,0,0,1,"Simulation,Education"
"Feb 21, 2019",20000 - 50000,0,0,0,3,4,"Casual,Indie,RPG"
"Jun 9, 2016",0 - 20000,0,0,0,6,15,"Casual,Simulation"
"Sep 21, 2021",0 - 0,0,0,0,0,0,"Action,Casual,Free to Play,Indie,Strategy"
"Jun 23, 2022",0 - 20000,15,0,0,27,2,"Casual,Indie,RPG,Strategy"
"Jul 21, 2016",0 - 20000,0,0,0,10,7,"Casual,Indie,Strategy"
"May 11, 2022",0 - 20000,6,0,0,16,5,"Indie,Simulation"
"Mar 1, 2021",0 - 20000,0,0,0,3,1,Indie
"May 29, 2020",0 - 20000,0,0,0,65,25,"Indie,Strategy"
"May 31, 2016",50000 - 100000,2,0,0,437,240,"Action,Indie,RPG,Strategy"
"Dec 18, 2017",0 - 20000,0,0,0,65,8,"Action,Casual,Indie,Early Access"
"Mar 16, 2022",0 - 20000,0,0,0,0,0,"Casual,Indie,Strategy"
"Aug 8, 2014",0 - 20000,0,0,0,45,130,"Simulation,Strategy"
"Oct 14, 2020",0 - 20000,0,0,0,1,0,"Action,Adventure,Casual,Indie"
"Mar 18, 2022",0 - 20000,0,0,0,2,0,Strategy
"Dec 10, 2015",0 - 20000,0,0,0,49,28,"Action,Adventure,Indie"
"Jun 26, 2022",0 - 20000,0,0,0,0,0,"Casual,Indie,RPG,Simulation"
"Jun 27, 2016",500000 - 1000000,70,0,0,4849,849,"Action,Adventure"
"Jun 7, 2021",0 - 20000,0,0,0,14,1,Indie
"Dec 3, 2020",0 - 20000,0,0,0,0,1,"Action,Casual,Indie,Simulation,Strategy"
"Jun 25, 2021",0 - 20000,0,0,0,12,3,"Action,Indie,Simulation,Sports"
"Dec 10, 2019",0 - 20000,1,84,0,129,13,"Action,Adventure,Indie"
"Mar 4, 2022",0 - 20000,0,0,0,0,0,"Adventure,Casual,Indie"
"Dec 3, 2021",0 - 20000,0,0,0,1,0,"Action,Adventure,Indie,RPG"
"Mar 27, 2022",0 - 20000,0,0,0,0,1,"Action,Casual,Early Access"
"Jun 10, 2021",0 - 20000,0,0,0,14,9,Indie
"Mar 13, 2018",0 - 20000,0,0,0,13,5,"Action,Casual,Indie"
"Oct 6, 2014",200000 - 500000,16,79,0,1313,344,"Action,Racing"
"Jul 26, 2016",20000 - 50000,1,0,0,46,70,"Adventure,Casual"
"Dec 8, 2020",20000 - 50000,24,0,0,1161,341,"Action,Indie,Massively Multiplayer,Racing,Simulation,Early Access"
"Mar 23, 2022",0 - 0,0,0,0,0,0,
"Mar 19, 2021",0 - 0,0,0,0,0,0,
"Sep 18, 2020",20000 - 50000,0,0,0,157,2,"Adventure,Casual,Free to Play,Indie"
"Sep 17, 2021",0 - 20000,0,0,0,5,3,"Action,Adventure,Indie,Racing,Simulation,Sports"
"Jul 22, 2021",0 - 20000,0,0,0,41,5,"Casual,Indie,Strategy"
"Sep 6, 2019",0 - 20000,0,0,0,42,21,"Action,Adventure,Casual,Indie"
"Sep 17, 2019",0 - 20000,0,0,0,12,6,"Indie,RPG"
"Apr 30, 2021",0 - 20000,0,0,0,27,4,Casual
"Jun 15, 2018",0 - 20000,0,0,0,61,33,"Adventure,Indie"
"Aug 25, 2018",0 - 20000,0,0,0,34,26,"Adventure,Casual,Indie,RPG"
"Jan 17, 2022",0 - 20000,0,0,0,10,0,"Action,Adventure,Indie"
"Jun 10, 2008",50000 - 100000,5,0,0,131,38,Casual
"Jan 10, 2020",0 - 20000,0,0,0,5,4,"Action,Adventure,Indie"
"Jul 10, 2018",0 - 20000,0,0,0,44,5,"Casual,Indie,Racing"
"Feb 22, 2022",0 - 0,0,0,0,0,0,"Action,Adventure,RPG"
"Apr 5, 2019",0 - 20000,0,0,0,5,0,"Action,Casual,Indie"
"Nov 14, 2019",0 - 20000,0,0,0,117,32,"Casual,Indie,Simulation"
"Apr 29, 2018",50000 - 100000,20,0,0,197,37,"Casual,Free to Play,Indie,RPG"
"Feb 18, 2014",2000000 - 5000000,31735,83,0,51918,6493,"Massively Multiplayer,RPG"
"Sep 24, 2020",20000 - 50000,0,0,0,6,1,"Casual,Indie,Simulation,Sports,Strategy"
"Oct 14, 2021",0 - 20000,0,0,0,3,4,"Casual,Indie,Strategy"
"Feb 26, 2021",0 - 20000,1,0,0,19,1,"Action,Indie,Early Access"
"May 5, 2022",0 - 20000,1,0,0,9,0,"Action,Indie,Early Access"
"Apr 30, 2021",0 - 0,0,0,0,0,0,
"May 16, 2018",0 - 20000,0,0,0,13,3,"Violent,Action,Casual,Indie"
"Jan 26, 2016",1000000 - 2000000,149,87,0,12092,2073,"Adventure,Indie"
"Sep 5, 2019",100000 - 200000,17,0,0,1945,347,Action
"Oct 15, 2019",1000000 - 2000000,1586,97,0,55250,3244,RPG
"Oct 28, 2014",100000 - 200000,0,77,0,468,173,"Adventure,Indie"
"Aug 25, 2021",0 - 20000,0,0,0,0,1,"Casual,Simulation"
"Jul 19, 2021",0 - 20000,1,0,0,0,0,"Casual,Indie"
"Mar 2, 2020",1000000 - 2000000,9,0,0,2861,958,"Free to Play,Indie,Simulation,Early Access"
"Jan 12, 2015",50000 - 100000,0,0,0,215,70,"Action,Adventure,Indie"
"Apr 5, 2016",20000 - 50000,0,67,0,207,38,"Action,Indie,RPG"
"Dec 17, 2021",2000000 - 5000000,15530,0,0,112499,1252,"Action,Casual,Indie,RPG,Early Access"
"Jun 8, 2017",0 - 20000,0,0,0,40,10,"Action,Indie,Racing"
"Nov 18, 2016",200000 - 500000,1,0,0,2458,145,"Action,Casual,Free to Play,Indie"
"Jan 31, 2017",20000 - 50000,2,0,0,52,61,"Action,Adventure,Free to Play,Massively Multiplayer,RPG"
"Dec 31, 2021",0 - 20000,0,0,0,5,1,"Indie,Strategy,Early Access"
"May 17, 2019",0 - 20000,1,0,0,132,29,"Adventure,Indie,RPG,Strategy,Early Access"
"Oct 23, 2020",50000 - 100000,0,0,0,11,1,"Action,Casual,Indie,Massively Multiplayer,Strategy"
"Oct 14, 2014",200000 - 500000,0,0,0,538,146,"Adventure,Casual,RPG"
"Apr 24, 2019",0 - 20000,0,0,0,1,1,"Action,Adventure,Indie"
"Jun 8, 2015",20000 - 50000,2,0,0,38,18,Adventure
"Apr 1, 2021",0 - 20000,0,0,0,24,1,"Adventure,Casual,Indie"
"Oct 20, 2016",50000 - 100000,51,0,0,338,53,"Indie,Strategy"
"Oct 14, 2021",0 - 20000,0,0,0,0,3,"Action,Adventure,Indie"
"Apr 28, 2016",20000 - 50000,1,67,0,92,38,Adventure
"Feb 4, 2019",0 - 20000,1,0,0,75,12,Casual
"Mar 23, 2022",0 - 20000,1,0,0,1,3,"Action,Casual,Indie"
"Nov 30, 2016",0 - 20000,0,0,0,26,26,"Action,Casual,Indie,Massively Multiplayer,Simulation,Sports"
"May 4, 2016",0 - 20000,0,0,0,41,12,"Action,Indie"
"Mar 17, 2021",0 - 20000,0,0,0,0,0,"Casual,Simulation"
"Aug 7, 2020",0 - 20000,3,0,0,0,0,"Indie,Simulation,Early Access"
"Sep 10, 2021",0 - 20000,1,0,0,151,55,"Action,Indie,RPG,Strategy,Early Access"
"Jul 21, 2021",0 - 0,0,0,0,0,0,
"Dec 11, 2020",0 - 20000,0,0,0,12,2,"Action,Indie,RPG,Sports"
"Mar 2, 2018",50000 - 100000,1,0,0,93,48,"Action,Casual"
"Jun 11, 2019",0 - 20000,0,0,0,13,0,Indie
"May 11, 2021",0 - 0,0,0,0,0,0,"Adventure,Free to Play,Indie,RPG"
"May 29, 2014",0 - 20000,0,0,0,30,19,"Adventure,Casual"
"May 16, 2019",50000 - 100000,4,0,0,144,32,"Casual,Indie,RPG,Simulation"
"Oct 26, 2018",20000 - 50000,0,0,0,57,28,"Action,Adventure,Free to Play,Indie,Early Access"
"Nov 14, 2019",0 - 20000,0,0,0,2,0,"Action,Casual,Indie"
"Mar 26, 2022",0 - 20000,0,0,0,1,0,"Casual,Strategy"
"Jan 6, 2015",100000 - 200000,0,0,0,25,4,"Indie,Strategy"
"May 31, 2022",50000 - 100000,2574,0,0,1598,133,"Indie,Simulation,Strategy,Early Access"
"Feb 14, 2019",0 - 20000,0,0,0,9,3,Indie
